Amount,Term,Income,Interest,PMT,FICO,Approval
146569,1042,62279,3.64,464.3740128,673,0
474678,1043,74567,3.41,1422.620743,794,1
191862,1044,55897,6.34,1017.825197,598,0
331058,1045,78932,7.4,2044.840125,820,1
308866,1046,67753,9.24,2379.047863,643,0
136018,1047,50911,6.61,751.6213846,645,0
407927,1048,103890,5,1721.750007,792,1
177372,1049,92087,8.51,1258.622573,797,1
244199,1050,82235,4.57,947.4994267,803,1
204381,1051,99596,4.14,724.5247996,680,0
427467,1052,49401,8.41,2997.763253,613,0
131815,1053,105365,9.17,1007.618916,756,1
277053,1054,53692,8.43,1947.513664,741,1
391749,1055,57038,5.93,1946.625012,767,1
448383,1056,110976,3.6,1404.544028,593,0
360758,1057,44658,7.41,2231.011758,619,0
278711,1058,84600,6.33,1475.845153,598,0
241304,1059,114414,3.87,804.8029136,735,1
491515,1060,109469,5.41,2234.902452,832,1
460433,1061,74340,8.92,3423.876328,581,0
191841,1062,51214,5.38,867.5883182,758,1
234840,1063,111218,4.03,811.6632757,671,0
220700,1064,114418,4.24,798.5330962,607,0
119057,1065,90133,9.17,910.0681028,698,1
186708,1066,71395,3.83,616.5498993,639,0
203200,1067,95934,5.98,1017.672804,824,1
417450,1068,107646,8.49,2955.045636,617,0
348739,1069,75939,8.39,2439.688097,762,1
192511,1070,115423,5.31,859.4907712,793,1
147754,1071,76799,5.66,701.4488502,801,1
324484,1072,99613,4.96,1357.507697,595,0
365994,1073,51593,6.32,1934.466755,680,0
447863,1074,80610,7.38,2758.166765,660,0
223944,1075,46794,6.71,1255.349694,773,1
239612,1076,53030,3.02,646.2593544,610,0
177053,1077,53047,6.78,1002.671613,715,1
496535,1078,99467,6.1,2534.770718,666,0
174128,1079,113633,7.41,1076.644318,822,1
247152,1080,82422,6.06,1253.55589,702,1
351525,1081,100930,5.69,1676.899628,750,1
354488,1082,111762,7.75,2291.564766,681,1
263385,1083,119603,3.44,790.6494814,807,1
348688,1084,67083,5.36,1569.998291,694,1
423446,1085,61812,4.75,1699.5182,843,1
210986,1086,64814,4.76,848.4314316,643,0
148038,1087,59570,4.39,551.9971835,840,1
484324,1088,94051,9.04,3649.611648,776,1
384572,1089,110657,8.34,2674.193095,820,1
244739,1090,118650,7.28,1486.787353,672,0
179528,1091,116611,8.57,1282.674027,695,1
434210,1092,59363,4.77,1748.966133,833,1
370133,1093,118209,3.19,1041.125482,743,1
384851,1094,107893,5.03,1629.947377,688,1
175564,1095,113391,7.18,1051.989377,645,0
393602,1096,75735,6.98,2293.431335,795,1
249174,1097,100818,5.23,1095.265087,667,0
417050,1098,112298,6.37,2220.475306,764,1
231972,1099,89471,8.58,1659.259636,741,1
245067,1100,62148,3.2,690.398273,665,0
219638,1101,92583,6.14,1127.906425,805,1
317348,1102,74330,8.44,2233.001843,821,1
184245,1103,75113,3.03,495.9377578,748,1
459075,1104,101328,4.7,1822.389311,598,0
442966,1105,40017,7.09,2621.094192,600,0
140264,1106,101823,5.27,620.8699404,591,0
365012,1107,53836,4.59,1416.868272,784,1
441158,1108,78488,5.68,2099.362604,804,1
191748,1109,51061,9.39,1500.692454,700,1
291147,1110,57069,3.64,914.8634821,742,1
245868,1111,50362,3.99,838.4929762,603,0
109956,1112,96125,5.74,528.5778515,774,1
349367,1113,76072,7.76,2260.972011,606,0
408545,1114,85142,3.84,1345.646745,676,0
196832,1115,53791,5.4,891.7149265,831,1
170986,1116,72756,7.44,1061.184961,744,1
360312,1117,83758,9.22,2768.933392,769,1
114494,1118,64301,9.47,903.6863085,707,1
431128,1119,109649,7.11,2557.876672,583,0
171744,1120,49189,8.37,1198.412912,813,1
146305,1121,89016,7.55,921.3168905,588,0
442920,1122,65362,8.77,3237.92327,751,0
152140,1123,119224,4.84,620.3845304,785,1
102464,1124,96998,5.77,494.9353055,726,1
114094,1125,93747,6.05,577.238941,734,1
104071,1126,73756,5.75,500.9761145,611,0
351352,1127,81034,9.37,2743.901514,607,0
215191,1128,53988,4.83,875.5727839,665,0
195757,1129,86332,5.52,905.5711635,729,1
201656,1130,95999,7.31,1229.70751,728,1
217019,1131,68513,6.07,1101.415665,664,0
498243,1132,84615,3.5,1509.041979,676,0
252882,1133,45330,7.95,1676.287813,611,0
428663,1134,79975,5.8,2080.652604,684,1
131098,1135,46186,9.14,998.7114129,804,1
256574,1136,113832,7.11,1522.054083,777,1
209978,1137,64460,4.48,795.4134862,815,1
230656,1138,65317,3.99,784.8879798,787,1
363000,1139,91639,9.03,2732.109695,690,1
199340,1140,44947,3.96,673.5711647,823,1
432621,1141,103612,9.24,3331.708567,773,1
125510,1142,84244,3.85,413.3348026,630,0
432706,1143,47611,8.91,3213.525707,711,0
243152,1144,51860,5.37,1094.726425,665,0
247406,1145,73124,4.29,899.5941806,695,1
336825,1146,76399,4.84,1372.143229,771,1
473172,1147,57578,3.55,1448.723064,738,1
264134,1148,63228,3.5,798.5927895,659,0
495907,1149,90513,7.27,3007.281699,594,0
450713,1150,45004,8.65,3249.73024,603,0
415413,1151,105321,8.3,2874.303589,615,0
201111,1152,61265,7.65,1282.931548,819,1
284346,1153,40919,7.53,1785.587725,732,0
296701,1154,98053,6.54,1620.079201,766,1
165778,1155,108694,6.95,961.3501968,646,0
237959,1156,43283,5.97,1187.676208,732,1
382045,1157,47604,7.62,2427.587235,729,0
396053,1158,53778,6.69,2211.533329,777,1
246194,1159,117861,3.64,769.7958055,802,1
367054,1160,109980,6,1840.924632,684,1
237292,1161,64897,7.5,1484.146358,666,0
315388,1162,74229,7.67,2017.08363,719,1
140383,1163,106906,7.65,895.494172,826,1
131430,1164,43081,7.08,776.2615393,823,1
135607,1165,84353,6.18,700.1388884,797,1
446337,1166,113742,4.98,1867.227812,831,1
466334,1167,112707,7.62,2963.055737,684,1
428768,1168,60578,4.74,1710.752386,697,1
158164,1169,54651,7.96,1049.616353,645,0
274192,1170,80475,5.04,1160.214042,677,0
368648,1171,47316,9.45,2903.400641,790,0
324589,1172,42230,5.35,1455.044749,665,0
331552,1173,105838,3.51,1002.383294,724,1
199037,1174,61248,7.3,1211.788277,638,0
187242,1175,115054,4.29,679.652141,635,0
303074,1176,57306,7.7,1945.777708,812,1
403851,1177,75233,8.76,2948.67682,809,1
334741,1178,90038,6.99,1951.951062,699,1
329303,1179,61473,3.34,952.509266,775,1
457377,1180,42114,7.51,2864.236633,585,0
163709,1181,85997,7.14,974.9521605,635,0
399939,1182,102262,4.02,1366.016953,827,1
267207,1183,75359,6.41,1429.950323,684,1
486167,1184,40271,5.12,2087.815192,673,0
446892,1185,109125,4.36,1646.094218,805,1
291823,1186,49793,4.01,994.1919535,730,1
253633,1187,83504,3.13,693.0286458,695,1
467487,1188,80869,9,3506.642015,667,0
475500,1189,44554,4.79,1914.826737,806,0
103034,1190,66110,5.35,461.6791697,724,1
165866,1191,71285,4.91,683.9522369,604,0
417412,1192,56370,7.23,2516.862548,678,0
423132,1193,113069,8.83,3114.041559,759,1
340770,1194,50137,6.24,1775.633881,715,1
282698,1195,113933,8.8,2073.453412,632,0
183020,1196,115312,4.67,719.1608672,750,1
390221,1197,69159,5.46,1783.290704,706,1
327981,1198,57549,7.03,1923.17959,685,1
455933,1199,53598,8.61,3271.938695,668,0
331700,1200,51473,8.58,2372.114354,712,0
370665,1201,101564,6.31,1952.670443,621,0
110547,1202,97861,4.31,402.4573865,590,0
443779,1203,81777,8.33,3081.315007,808,1
328415,1204,113717,4.91,1353.681882,687,1
121464,1205,90123,6.99,708.1743721,668,0
391623,1206,114144,9.02,2944.051714,688,1
224321,1207,90433,7.29,1363.661803,745,1
337276,1208,60687,8.86,2490.565504,691,1
280668,1209,55456,5.84,1369.786154,742,1
302476,1210,119848,8.29,2090.108937,791,1
374577,1211,93883,4.33,1369.061137,741,1
400270,1212,89871,4.64,1562.245038,673,0
265874,1213,110386,4.65,1039.801754,747,1
141183,1214,82280,8.91,1048.415688,684,1
161632,1215,109929,7.8,1051.008742,667,0
358078,1216,78496,6.67,1992.672998,723,1
106907,1217,49978,5.21,466.5486193,761,1
480761,1218,72948,5.87,2357.906801,810,1
202530,1219,51234,8.74,1475.305836,703,1
278870,1220,47923,8.74,2031.393424,740,0
484485,1221,117592,4.11,1685.278309,698,1
118527,1222,78008,5.28,523.9696333,819,1
381554,1223,97256,7.78,2474.656002,623,0
363984,1224,44645,3.94,1217.102121,685,1
341309,1225,89968,7.83,2227.813523,648,0
286123,1226,51202,6.78,1618.213731,845,1
395912,1227,95793,5.37,1779.13457,647,0
430833,1228,91274,7.46,2679.672274,842,1
181871,1229,73965,7.38,1119.104199,749,1
357898,1230,92548,5.48,1640.44149,584,0
195056,1231,49882,6.54,1064.377551,588,0
471948,1232,112162,4.47,1776.208869,600,0
157688,1233,101511,8.48,1114.517463,777,1
252279,1234,69692,6.91,1453.923855,594,0
299415,1235,98525,8.78,2190.989279,815,1
457206,1236,116687,8.55,3258.096147,727,1
369594,1237,71550,7.99,2461.550026,770,1
295419,1238,104291,3.94,987.0163516,649,0
430666,1239,94342,6.23,2239.536976,617,0
452199,1240,114881,8.98,3384.28282,726,1
232285,1241,90472,3.62,717.8106826,743,1
289564,1242,43199,8,1930.929868,734,0
367375,1243,88797,4.79,1476.881445,749,1
413147,1244,90895,5.96,2056.292792,787,1
493475,1245,96256,7.59,3122.446566,585,0
178958,1246,40910,6.54,976.4392217,847,1
143645,1247,91058,6.04,724.3965269,749,1
134375,1248,118475,4.19,475.3276113,585,0
284476,1249,90321,6.16,1462.752438,611,0
215598,1250,76115,3.37,624.2174574,598,0
492595,1251,81870,4.8,1983.827114,724,1
149719,1252,76182,6.87,857.8163913,595,0
280443,1253,70361,6.04,1414.183586,675,0
257052,1254,73319,8.72,1868.124137,800,1
305909,1255,63880,5.89,1504.730102,585,0
240949,1256,91580,7.36,1478.503607,580,0
342216,1257,44947,9.17,2615.283296,705,0
405544,1258,118386,5.09,1728.600157,706,1
247574,1259,104092,7.62,1572.638869,636,0
425432,1260,73630,7.49,2656.450435,595,0
450358,1261,113876,5.23,1970.995892,597,0
193876,1262,47142,7.44,1202.523796,680,0
126536,1263,75756,7.28,768.0213703,793,1
446267,1264,51995,4.75,1778.535889,688,1
358560,1265,102507,5.75,1722.172918,669,0
209356,1266,63036,7.55,1317.667389,597,0
399890,1267,78168,4,1352.926365,624,0
107757,1268,105544,5.09,459.2128072,681,1
448980,1269,86689,4.74,1785.469244,635,0
398681,1270,115644,6.36,2115.579178,651,0
307127,1271,77188,6.32,1619.576763,808,1
429812,1272,88212,8.03,2876.753731,772,1
321687,1273,45409,7.95,2131.652937,765,0
122946,1274,79724,3.82,398.323922,733,1
437265,1275,87870,6.78,2472.423882,748,1
263023,1276,79641,6.04,1326.071668,696,1
398381,1277,43964,5.59,1860.71409,657,0
108335,1278,114644,3.92,359.4599444,700,1
394080,1279,93251,8.34,2739.24551,687,1
408837,1280,79700,3.95,1366.109753,710,1
184347,1281,49867,5.5,847.3449708,714,1
288721,1282,46105,7.49,1802.719089,783,1
354510,1283,74199,3.52,1064.73776,612,0
188752,1284,118737,7.1,1117.356226,668,0
172720,1285,111090,9.03,1299.80314,779,1
381876,1286,59703,4.8,1536.561226,802,1
260397,1287,102508,3.54,785.9104392,801,1
161369,1288,47691,3.33,460.7824323,660,0
262510,1289,83004,9.37,2049.856272,828,1
379815,1290,64502,4.98,1583.809621,774,1
185893,1291,97217,5.21,810.102256,589,0
209187,1292,87833,3.17,571.5135368,657,0
153767,1293,100725,6.41,822.2103432,826,1
350477,1294,45867,6.64,1940.844065,669,0
141718,1295,89080,4.49,534.5030361,773,1
281730,1296,93744,8.09,1899.64372,685,1
478404,1297,72534,7.12,2839.851829,847,1
118157,1298,41801,7.16,705.3159574,826,1
162501,1299,110950,9.24,1251.316593,590,0
208981,1300,96191,8.71,1516.979029,783,1
171127,1301,87750,7.07,1008.707013,792,1
368844,1302,85456,8.56,2631.338934,777,1
150196,1303,59121,6.86,859.131314,760,1
431967,1304,118016,4.75,1719.828629,810,1
122338,1305,84750,7.61,776.029613,717,1
472410,1306,63439,3.5,1409.275076,764,1
346615,1307,61876,3.73,1096.376657,652,0
475878,1308,94981,4.36,1744.207797,663,0
111414,1309,91089,5.51,512.8513391,778,1
424832,1310,53412,7.93,2807.933929,617,0
224638,1311,66639,6.3,1180.581966,754,1
135718,1312,47560,8.35,944.4767901,581,0
214955,1313,91235,9.29,1664.17659,649,0
309483,1314,81286,8.18,2109.922636,703,1
285994,1315,92016,3.76,911.0040252,669,0
205800,1316,89373,3.47,608.7234037,819,1
205042,1317,78103,7.71,1317.68106,834,1
182833,1318,91745,7.5,1143.016481,826,1
477239,1319,81513,9.05,3599.356234,668,0
403120,1320,91989,8.75,2939.617748,711,1
398835,1321,71531,5.69,1894.804344,755,1
113587,1322,108305,4.11,393.3178352,761,1
464820,1323,54336,8.34,3230.837731,692,0
487140,1324,115919,4.78,1950.539674,805,1
281343,1325,95284,5.78,1357.467187,826,1
388658,1326,94170,6.93,2245.584427,605,0
464914,1327,113831,8.61,3336.010866,622,0
295106,1328,95530,7.17,1763.90503,718,1
363185,1329,83046,3.54,1093.199578,818,1
169220,1330,48666,5.71,806.6664808,844,1
339662,1331,40908,9.02,2553.245807,760,0
203022,1332,93024,4.66,792.9431994,603,0
269362,1333,111474,3.59,821.1554183,809,1
476738,1334,114145,8.45,3357.318957,768,1
255867,1335,101795,8.46,1804.014794,664,0
450648,1336,81063,8.57,3218.616953,777,1
333267,1337,99480,6.12,1701.554252,815,1
235708,1338,68580,7.3,1434.319291,818,1
345598,1339,90650,3.45,1015.327975,789,1
331628,1340,100205,7.04,1946.318394,788,1
116692,1341,56858,3.69,364.7697369,737,1
278669,180,113187,8.13,2684.062003,820,1
163543,120,97582,3.01,1579.938415,772,1
249708,360,87620,5.87,1476.319253,725,1
123358,120,98962,3.25,1205.442398,652,0
243581,120,69520,6.75,2796.897263,649,0
197828,360,98398,3.14,849.0619997,647,0
355511,360,101403,8.73,2791.7298,744,1
282665,180,80586,7.17,2567.613711,640,0
154268,180,92238,7.53,1432.71464,816,1
291716,120,43274,5.73,3199.234128,657,0
166807,360,116988,8.8,1318.232644,754,1
259918,180,99630,6.06,2201.770131,764,1
412847,180,55885,8.9,4162.845366,830,0
349969,360,101190,9,2815.929726,633,0
307864,360,107964,3.81,1436.268063,749,1
225164,180,78960,3.76,1638.560431,689,1
352258,180,91761,6.59,3086.000659,785,1
305009,120,67598,6.06,3395.422642,616,0
294996,360,78213,5.19,1618.033282,731,1
386423,361,67255,9.26,3180.175093,702,0
356244,362,72765,5.59,2038.519049,686,1
159609,363,82988,5.99,953.08706,778,1
493068,364,87262,5.8,2881.314726,817,1
462711,365,111270,5.86,2718.977113,630,0
379882,366,102072,4.41,1889.56319,776,1
438659,367,49394,8.92,3491.150549,670,0
383695,368,82461,7.91,2776.643523,821,1
141278,369,108726,6.62,897.2130264,828,1
494605,370,112319,5.19,2682.487728,589,0
351128,371,63996,4.21,1693.807279,844,1
482385,372,106672,8,3512.476998,749,1
186113,373,54174,3.87,858.5485433,745,1
420693,374,69981,4.1,1994.260951,768,1
310096,375,100495,8.1,2275.752133,693,1
198679,376,43373,8.58,1525.252954,622,0
389489,377,45577,9.4,3220.994956,606,0
354606,378,108810,5.33,1937.951488,582,0
119959,379,95522,5.05,633.8845988,704,1
217279,380,112190,6.48,1347.37215,721,1
183063,381,42670,5.59,1027.695791,759,1
424916,382,75069,3.87,1936.354367,825,1
462311,383,66943,9.18,3738.555379,675,0
118577,384,42323,8.8,925.5245931,843,1
424350,385,115969,4.11,1985.805603,821,1
467220,386,77853,4.43,2272.923092,674,0
497449,387,95196,5.92,2883.410511,603,0
465537,388,58184,4.68,2330.234011,825,1
301528,389,50782,4.44,1463.58272,732,1
476941,390,74261,8.19,3501.864223,605,0
153780,391,59796,4.47,747.5158775,596,0
424525,392,111767,5.01,2202.563422,753,1
161373,393,74540,8.66,1237.923925,628,0
163163,394,74583,4.45,788.4710936,755,1
199465,395,115359,3.58,860.3090652,800,1
464583,396,73359,6.91,2982.161173,607,0
498381,397,74427,9.42,4096.025158,714,0
219250,398,83942,6.28,1311.700102,827,1
404358,399,119103,8.16,2946.887586,589,0
474771,400,71490,8.63,3620.414479,693,0
155212,401,99370,8.46,1163.814131,592,0
104531,402,112608,4.76,520.6627037,687,1
118749,403,104377,7.55,811.9649707,789,1
482763,404,47119,4.66,2369.820436,738,0
452375,405,72735,4.44,2157.175978,827,1
291473,406,51442,5.11,1510.210849,721,1
374890,407,48677,3.84,1648.874749,617,0
177850,408,48462,5.42,955.1956981,812,1
403305,409,80328,8.48,3019.503799,646,0
176007,410,56866,5.56,959.7227334,587,0
492815,411,71359,4.52,2359.478026,717,1
482595,412,56172,3.73,2078.845083,789,1
139756,413,95229,8.56,1052.829691,637,0
218972,414,67632,4.45,1035.760251,730,1
485090,415,99379,8.48,3622.906801,799,1
347020,416,68719,3.86,1514.375233,708,1
344489,417,105703,8.96,2693.267627,786,1
447727,418,75218,4.18,2035.34395,819,1
140215,419,66769,5.87,787.8578343,628,0
107413,420,45102,6.32,635.7123521,720,1
123403,421,96752,4.83,608.9304166,629,0
480631,422,44737,4.14,2164.087411,709,0
316932,423,70669,9.25,2541.757366,709,1
229264,424,82024,4.23,1042.685454,692,1
456453,425,53078,7.29,3001.761624,847,0
308382,426,96382,8.25,2241.153745,729,1
480017,427,90362,7.12,3095.676186,613,0
348121,428,74303,9.21,2777.128793,669,0
239730,429,74466,8.26,1741.971541,817,1
421362,430,50647,4.97,2100.313215,675,0
472399,431,106006,8.67,3573.624851,629,0
468402,432,95287,6.2,2712.884027,656,0
395885,433,84090,4.66,1890.277096,807,1
183129,434,99493,8.14,1312.000462,624,0
319473,435,50985,7.22,2074.824166,716,1
334940,436,54857,4.21,1501.117467,714,1
183009,437,42441,9.48,1493.727643,639,0
408184,438,44122,6.33,2391.935826,727,0
308210,439,103303,5.45,1621.614526,614,0
183202,440,101553,5.77,1002.346236,822,1
296958,441,87363,4.56,1389.283604,663,0
156583,442,54758,3.16,599.9642135,699,1
359199,443,119152,9.29,2875.197448,736,1
465765,444,48077,6.62,2814.095565,640,0
147761,445,41838,4.75,706.7206479,682,1
135434,446,109409,8.69,1021.664335,682,1
127280,447,68735,6.57,763.3489221,614,0
391000,448,58853,6.43,2305.490089,805,1
477895,449,62678,7.03,3018.85307,606,0
217995,450,54857,7.74,1488.532115,677,0
264352,451,69298,6.41,1552.547184,660,0
421237,452,118841,5.71,2269.947482,814,1
463858,453,60600,6.99,2911.613132,739,0
223682,454,61905,7.64,1508.688206,836,1
276489,455,119327,3.91,1166.367616,848,1
187353,456,94929,3.51,744.5629063,808,1
228391,457,115940,8.73,1724.345005,634,0
355394,458,99399,9,2755.394118,668,0
452568,459,78239,7.74,3080.107448,759,1
334619,460,117771,8.65,2504.039046,707,1
350217,461,80220,9.5,2847.667943,682,1
481058,462,53769,8.3,3471.014201,827,0
397746,463,53731,6.17,2254.924477,753,0
475430,464,115839,4.03,2023.771148,754,1
103071,465,81584,4.39,461.5532944,845,1
305197,466,48719,7.98,2126.449167,748,0
452754,467,108333,3.4,1749.569621,813,1
272889,468,95138,3.04,996.1670856,689,1
453350,469,84918,7.69,3058.094051,784,1
157950,470,69329,8.22,1127.527953,724,1
164191,471,83801,4.86,781.4177638,845,1
263590,472,50048,5.75,1410.804375,760,1
337919,473,74494,6.32,1941.553043,698,1
228900,474,76409,5.95,1255.351526,646,0
195845,475,43492,5.26,981.357957,848,1
360862,476,98090,5.1,1768.576978,613,0
383115,477,55473,8.85,2913.002401,767,0
388670,478,61687,5.97,2132.55728,671,0
307935,479,90612,4.57,1399.272574,841,1
300247,480,86591,9.38,2404.188043,760,1
352381,481,61984,7.98,2444.159542,588,0
270699,482,77827,4.51,1216.902804,621,0
315797,483,107808,3.84,1285.214399,756,1
408593,484,108886,8.51,2995.573028,726,1
386771,485,102215,3.88,1580.895377,801,1
300478,486,103140,4.64,1372.153623,686,1
375049,487,54053,5.43,1908.88103,840,1
381309,488,52616,5.64,1994.485205,620,0
288592,489,84423,5.35,1451.4949,592,0
270083,490,57366,5.72,1426.136311,765,1
234017,491,115166,7.44,1524.195089,680,0
453079,492,55854,6.81,2740.527768,745,0
325866,493,61714,4.82,1519.476138,585,0
445362,494,84079,5.98,2427.701413,706,1
207206,495,75114,7.96,1428.619063,629,0
490753,496,114907,3.84,1975.398441,753,1
189477,497,61319,7.62,1257.273231,687,1
338893,498,44783,7.13,2124.777907,660,0
352112,499,80809,6.66,2086.012494,777,1
273574,500,64332,8.32,1958.667052,705,1
393063,501,51747,3.62,1522.354614,777,1
147555,502,119486,8.69,1097.88326,672,0
464022,503,111485,7.4,2997.548829,816,1
485247,504,74460,7.93,3326.997196,797,0
280516,505,98371,4.97,1326.307204,600,0
489159,506,58403,5.8,2590.072129,751,0
447397,507,56493,6.62,2629.783654,846,0
298313,508,90978,8.3,2127.474912,586,0
411039,509,87858,4.63,1845.907833,708,1
358656,510,72860,9.2,2806.790577,615,0
137351,511,57581,8.04,951.6228023,745,1
108064,512,52368,7.26,685.0105711,772,1
416691,513,98057,3.2,1491.670987,603,0
467088,514,74746,3.74,1824.263249,819,1
110673,515,88695,7.67,735.0079057,588,0
269705,516,99400,4.85,1245.450441,774,1
231046,517,78753,8.31,1646.448853,704,1
382735,518,62754,4.36,1641.402502,844,1
286554,519,118072,4.69,1290.3579,657,0
336419,520,96813,3.1,1176.704421,784,1
302534,521,93030,7.77,2029.209732,848,1
218715,522,107858,4.38,938.4095801,786,1
354086,523,115090,5.17,1705.570924,690,1
